lat,lon,temp_c,humidity,pressure_mb,windspeed_kph,aqi_index,pm2_5,pm10,co,no2
28.6469,77.316,31.4,13,987.4,11.4,453,57.4,400.5,311,4.6
28.6469,77.316,31.9,12,986.5,12.3,447,55.2,424.7,291,4.2
28.6469,77.316,31.9,12,985.5,13.2,442,61.5,506.6,287,4.5
28.6469,77.316,31.3,12,984.6,13.7,440,72.2,625.8,300,5.8
28.6469,77.316,30.5,12,984.7,13.9,442,84.8,748.8,328,7.8
28.6469,77.316,29.5,13,984.5,13.2,451,95.5,840.1,353,9.7
28.6469,77.316,28.4,17,985.1,13.9,466,117.6,976.0,370,11.2
28.6304,77.2177,26.4,34,981.4,4.1,223,120.6,534.6,1060,60.8
28.6304,77.2177,25.2,37,981.1,5.6,243,118.0,508.5,596,60.3
28.6304,77.2177,24.5,41,981.0,8.8,262,113.4,556.9,259,55.6
28.6304,77.2177,23.9,40,981.1,12.1,285,114.6,698.5,176,42.6
28.6304,77.2177,22.6,33,981.8,12.0,314,132.7,847.5,220,25.3
28.6304,77.2177,22.0,32,982.8,9.9,350,132.2,782.3,295,14.4
28.6304,77.2177,21.8,37,983.7,8.2,382,122.5,700.4,402,15.9
28.6304,77.2177,22.8,33,984.8,7.3,408,116.6,612.8,541,17.7
28.6304,77.2177,24.6,29,985.8,8.6,426,112.0,579.3,614,17.9
28.6304,77.2177,26.5,27,986.6,10.9,441,101.3,551.3,560,14.8
28.6304,77.2177,28.2,23,986.9,12.4,453,75.7,439.6,440,9.9
28.6304,77.2177,29.9,19,986.6,10.9,456,63.8,402.3,342,6.2
28.6304,77.2177,31.0,14,986.1,11.7,453,57.4,400.5,295,4.6
28.6304,77.2177,31.2,13,985.4,12.7,447,55.2,424.7,269,4.2
28.6304,77.2177,31.2,12,984.4,13.2,442,61.5,506.6,260,4.5
28.6304,77.2177,30.8,12,983.5,13.7,440,72.2,625.8,272,5.8
28.6304,77.2177,30.1,12,983.4,13.7,442,84.8,748.8,301,7.8
28.6304,77.2177,29.1,14,983.2,13.4,451,95.5,840.1,327,9.7
28.6304,77.2177,28.0,18,983.9,13.4,466,117.6,976.0,345,11.2
28.7041,77.1025,24.1,42,980.8,5.5,223,120.6,534.6,793,60.8
28.7041,77.1025,23.1,48,980.5,8.6,243,118.0,508.5,475,60.3
28.7041,77.1025,22.9,48,980.4,13.1,262,113.4,556.9,246,55.6
28.7041,77.1025,22.2,44,980.8,13.8,285,114.6,698.5,192,42.6
28.7041,77.1025,21.0,37,981.4,13.5,314,132.7,847.5,228,25.3
28.7041,77.1025,20.9,33,982.2,12.1,350,132.2,782.3,287,14.4
28.7041,77.1025,20.6,39,983.2,10.5,382,122.5,700.4,374,15.9
28.7041,77.1025,21.5,37,984.3,9.2,408,116.6,612.8,485,17.7
28.7041,77.1025,23.7,33,985.5,8.6,426,112.0,579.3,543,17.9
28.7041,77.1025,25.5,32,986.3,11.7,441,101.3,551.3,502,14.8
28.7041,77.1025,27.4,27,986.5,12.2,453,75.7,439.6,408,9.9
28.7041,77.1025,29.1,23,986.3,11.0,456,63.8,402.3,329,6.2
28.7041,77.1025,30.2,17,985.9,12.3,453,57.4,400.5,285,4.6
28.7041,77.1025,30.5,16,985.1,13.2,447,55.2,424.7,255,4.2
28.7041,77.1025,30.6,14,984.1,14.2,442,61.5,506.6,243,4.5
28.7041,77.1025,30.2,14,983.2,14.6,440,72.2,625.8,258,5.8
28.7041,77.1025,29.7,14,983.0,14.2,442,84.8,748.8,290,7.8
28.7041,77.1025,28.6,17,982.9,13.9,451,95.5,840.1,316,9.7
28.7041,77.1025,26.9,22,983.6,13.4,466,117.6,976.0,328,11.2
28.6469,77.316,29.5,18,989.3,8.2,487,43.5,183.9,688,13.6
28.6469,77.316,31.8,14,989.0,9.6,476,38.1,196.5,444,7.6
28.6469,77.316,33.3,11,988.2,10.3,467,39.0,232.4,350,5.1
28.6469,77.316,34.2,10,987.4,10.9,458,40.3,278.5,319,4.3
28.6469,77.316,34.5,10,986.3,10.8,447,42.8,329.7,309,4.4
28.6469,77.316,34.4,9,985.5,11.6,433,47.8,396.7,303,5.1
28.6469,77.316,33.7,10,985.1,12.5,417,54.0,465.7,318,6.7
28.6469,77.316,32.6,11,984.9,12.2,400,64.3,583.0,364,9.8
28.6469,77.316,31.2,12,985.4,9.0,382,78.2,657.5,472,14.8
28.6469,77.316,29.6,15,986.1,6.7,366,92.4,715.3,612,21.6
28.6469,77.316,28.4,19,986.5,7.9,352,98.7,724.6,701,26.5
28.6469,77.316,27.5,19,986.7,8.8,339,98.0,678.0,693,27.9
28.6469,77.316,26.9,17,986.7,11.3,326,94.8,624.0,634,27.4
28.6469,77.316,25.2,19,986.3,8.6,314,88.9,556.9,578,25.7
28.6304,77.2177,29.1,19,988.0,7.9,487,43.5,183.9,609,13.6
28.6304,77.2177,31.5,15,987.7,9.2,476,38.1,196.5,404,7.6
28.6304,77.2177,33.0,12,987.0,9.9,467,39.0,232.4,327,5.1
28.6304,77.2177,33.8,12,986.1,10.4,458,40.3,278.5,305,4.3
28.6304,77.2177,34.2,10,985.2,10.9,447,42.8,329.7,300,4.4
28.6304,77.2177,34.0,10,984.3,12.0,433,47.8,396.7,295,5.1
28.6304,77.2177,33.3,11,984.0,12.8,417,54.0,465.7,306,6.7
28.6304,77.2177,32.2,12,983.7,13.0,400,64.3,583.0,343,9.8
28.6304,77.2177,31.0,13,984.2,8.9,382,78.2,657.5,433,14.8
28.6304,77.2177,29.0,19,984.7,7.5,366,92.4,715.3,550,21.6
28.6304,77.2177,27.7,20,985.2,6.8,352,98.7,724.6,623,26.5
28.6304,77.2177,27.0,19,985.3,6.9,339,98.0,678.0,612,27.9
28.6304,77.2177,26.6,18,985.3,10.4,326,94.8,624.0,556,27.4
28.6304,77.2177,24.9,20,984.9,6.6,314,88.9,556.9,507,25.7
28.7041,77.1025,28.8,22,987.6,8.4,487,43.5,183.9,513,13.6
28.7041,77.1025,31.1,17,987.3,10.1,476,38.1,196.5,327,7.6
28.7041,77.1025,32.5,15,986.6,11.2,467,39.0,232.4,264,5.1
28.7041,77.1025,33.4,13,985.9,11.6,458,40.3,278.5,253,4.3
28.7041,77.1025,33.8,11,984.8,11.9,447,42.8,329.7,256,4.4
28.7041,77.1025,33.5,11,984.1,12.7,433,47.8,396.7,256,5.1
28.7041,77.1025,32.8,12,983.7,13.1,417,54.0,465.7,268,6.7
28.7041,77.1025,31.6,14,983.4,12.7,400,64.3,583.0,299,9.8
28.7041,77.1025,29.4,19,983.8,11.1,382,78.2,657.5,366,14.8
28.7041,77.1025,27.4,23,984.2,11.2,366,92.4,715.3,451,21.6
28.7041,77.1025,26.2,23,984.6,9.2,352,98.7,724.6,511,26.5
28.7041,77.1025,25.7,21,984.8,11.4,339,98.0,678.0,524,27.9
28.7041,77.1025,25.0,20,984.8,12.6,326,94.8,624.0,512,27.4
28.7041,77.1025,23.7,22,984.4,9.0,314,88.9,556.9,491,25.7
28.6469,77.316,24.0,21,985.8,6.4,304,81.3,499.2,541,22.3
28.6469,77.316,23.1,23,985.2,6.7,295,75.4,455.4,508,17.8
28.6469,77.316,22.5,23,984.6,6.4,289,71.9,423.8,487,14.4
28.6469,77.316,21.8,22,984.3,6.2,286,70.8,402.3,467,12.7
28.6469,77.316,21.1,23,984.4,6.0,286,69.6,376.3,459,12.2
28.6469,77.316,20.1,25,984.9,5.2,287,77.3,411.6,502,12.4
28.6469,77.316,19.6,34,985.5,5.1,293,76.6,388.4,668,16.7
28.6469,77.316,21.3,31,986.2,7.0,300,77.3,339.9,886,22.3
28.6469,77.316,24.1,26,987.4,5.1,306,74.0,285.0,980,24.5
28.6469,77.316,27.5,21,988.0,6.5,310,67.5,281.3,830,19.9
28.6469,77.316,30.5,15,988.1,9.0,315,51.8,236.6,556,11.8
28.6469,77.316,32.3,10,988.1,12.3,318,41.6,231.9,347,5.7
28.6469,77.316,33.2,10,987.5,12.8,319,39.1,256.1,282,3.6
28.6469,77.316,33.8,10,986.8,12.8,321,43.3,317.6,283,3.4
28.6469,77.316,34.0,9,985.8,12.9,323,50.1,404.2,296,4.0
28.6469,77.316,33.8,10,985.1,13.4,327,58.2,502.9,292,4.3
28.6469,77.316,33.2,10,984.6,12.7,332,66.4,586.7,301,5.5
28.6469,77.316,32.2,11,984.4,11.1,338,68.9,584.9,364,10.2
28.6469,77.316,31.0,13,985.1,7.5,339,79.2,625.8,539,17.7
28.6469,77.316,29.5,15,985.6,6.2,337,88.5,629.6,769,28.2
28.6469,77.316,28.1,17,986.1,5.2,332,94.1,610.9,917,36.9
28.6469,77.316,27.0,18,986.5,5.0,327,97.3,583.0,912,42.5
28.6469,77.316,26.3,19,986.4,5.2,322,99.2,549.5,826,46.3
28.6469,77.316,25.5,21,986.4,5.8,318,98.5,516.0,740,47.6
28.6304,77.2177,23.2,22,984.4,5.5,304,81.3,499.2,479,22.3
28.6304,77.2177,22.4,24,983.8,5.6,295,75.4,455.4,458,17.8
28.6304,77.2177,21.6,24,983.1,5.7,289,71.9,423.8,448,14.4
28.6304,77.2177,21.0,23,982.9,6.0,286,70.8,402.3,442,12.7
28.6304,77.2177,20.5,24,982.9,5.7,286,69.6,376.3,448,12.2
28.6304,77.2177,19.9,27,983.3,4.6,287,77.3,411.6,492,12.4
28.6304,77.2177,19.1,35,984.1,5.1,293,76.6,388.4,633,16.7
28.6304,77.2177,21.4,30,984.8,6.2,300,77.3,339.9,812,22.3
28.6304,77.2177,24.0,26,986.0,4.9,306,74.0,285.0,886,24.5
28.6304,77.2177,27.1,21,986.7,6.3,310,67.5,281.3,752,19.9
28.6304,77.2177,30.0,16,986.8,8.4,315,51.8,236.6,512,11.8
28.6304,77.2177,32.0,12,986.9,11.7,318,41.6,231.9,329,5.7
28.6304,77.2177,33.0,11,986.3,12.6,319,39.1,256.1,270,3.6
28.6304,77.2177,33.5,11,985.5,12.9,321,43.3,317.6,267,3.4
28.6304,77.2177,33.8,10,984.7,13.1,323,50.1,404.2,277,4.0
28.6304,77.2177,33.5,10,983.9,13.2,327,58.2,502.9,274,4.3
28.6304,77.2177,33.0,10,983.3,13.0,332,66.4,586.7,283,5.5
28.6304,77.2177,32.0,11,983.2,12.3,338,68.9,584.9,338,10.2
28.6304,77.2177,30.6,14,983.7,8.0,339,79.2,625.8,490,17.7
28.6304,77.2177,28.6,17,984.2,4.8,337,88.5,629.6,689,28.2
28.6304,77.2177,27.2,19,984.6,4.8,332,94.1,610.9,814,36.9
28.6304,77.2177,26.1,21,985.0,4.8,327,97.3,583.0,800,42.5
28.6304,77.2177,25.0,22,984.9,4.8,322,99.2,549.5,713,46.3
28.6304,77.2177,23.8,25,985.0,4.6,318,98.5,516.0,634,47.6
28.7041,77.1025,22.4,24,984.0,7.3,304,81.3,499.2,459,22.3
28.7041,77.1025,21.4,25,983.3,7.4,295,75.4,455.4,418,17.8
28.7041,77.1025,21.0,25,982.7,8.8,289,71.9,423.8,393,14.4
28.7041,77.1025,20.9,24,982.3,9.7,286,70.8,402.3,386,12.7
28.7041,77.1025,20.3,25,982.4,9.0,286,69.6,376.3,395,12.2
28.7041,77.1025,19.4,27,982.9,6.7,287,77.3,411.6,436,12.4
28.7041,77.1025,18.7,36,983.6,7.4,293,76.6,388.4,556,16.7
28.7041,77.1025,20.0,34,984.3,8.0,300,77.3,339.9,709,22.3
28.7041,77.1025,23.1,29,985.5,4.7,306,74.0,285.0,770,24.5
28.7041,77.1025,26.7,24,986.2,6.0,310,67.5,281.3,651,19.9
28.7041,77.1025,29.7,20,986.4,8.3,315,51.8,236.6,440,11.8
28.7041,77.1025,31.9,14,986.5,11.8,318,41.6,231.9,279,5.7
28.7041,77.1025,32.7,12,985.9,14.2,319,39.1,256.1,229,3.6
28.7041,77.1025,33.3,11,985.2,14.2,321,43.3,317.6,229,3.4
28.7041,77.1025,33.5,10,984.3,14.5,323,50.1,404.2,240,4.0
28.7041,77.1025,33.2,11,983.5,14.4,327,58.2,502.9,237,4.3
28.7041,77.1025,32.7,11,983.1,13.8,332,66.4,586.7,245,5.5
28.7041,77.1025,31.5,13,982.8,13.0,338,68.9,584.9,294,10.2
28.7041,77.1025,29.5,16,983.3,8.7,339,79.2,625.8,427,17.7
28.7041,77.1025,27.5,21,983.6,6.7,337,88.5,629.6,602,28.2
28.7041,77.1025,25.6,25,984.2,5.9,332,94.1,610.9,718,36.9
28.7041,77.1025,24.0,26,984.4,5.2,327,97.3,583.0,725,42.5
28.7041,77.1025,22.9,27,984.4,5.1,322,99.2,549.5,674,46.3
28.7041,77.1025,21.6,30,984.5,4.7,318,98.5,516.0,620,47.6
28.6469,77.316,24.0,23,986.1,5.2,316,95.2,491.7,670,45.0
28.6469,77.316,23.3,23,985.7,5.2,315,92.9,475.0,601,39.9
28.6469,77.316,22.3,24,985.1,4.8,316,91.0,453.6,570,36.1
28.6469,77.316,21.3,27,984.8,4.0,318,89.4,421.0,568,34.6
28.6469,77.316,21.0,29,984.9,1.3,319,88.2,386.5,603,34.3
28.6469,77.316,20.5,30,985.5,1.0,319,84.8,341.8,745,32.7
28.6469,77.316,19.4,35,986.4,3.6,316,88.5,332.5,1144,36.4
28.6469,77.316,21.5,30,987.3,6.2,313,89.4,254.3,1650,41.0
28.6469,77.316,25.1,25,988.4,4.9,308,75.2,193.7,1872,41.0
28.6469,77.316,29.0,18,989.1,4.1,303,56.3,143.9,1540,32.0
28.6469,77.316,31.9,13,989.4,4.5,296,35.3,110.1,926,18.4
28.6469,77.316,33.8,11,989.1,5.9,288,29.6,123.4,452,8.0
28.6469,77.316,35.0,10,988.3,7.5,282,27.8,141.1,299,4.2
28.6469,77.316,35.7,9,987.5,8.8,275,27.1,158.8,287,3.6
28.6469,77.316,36.0,9,986.4,9.8,266,27.4,175.1,300,4.1
28.6469,77.316,35.8,9,985.7,10.8,252,30.0,199.3,285,4.9
28.6469,77.316,35.2,10,985.5,11.3,234,32.1,224.9,294,6.8
28.6469,77.316,34.2,11,985.6,9.8,212,25.7,156.0,372,11.6
28.6469,77.316,32.5,12,986.2,9.2,195,36.3,228.2,536,17.9
28.6469,77.316,31.0,14,986.8,7.2,187,49.0,285.0,769,26.6
28.6469,77.316,29.9,19,987.1,1.4,180,55.9,306.4,1055,33.4
28.6469,77.316,28.6,19,987.4,1.4,174,58.1,288.7,1467,36.7
28.6469,77.316,27.6,29,987.7,0.7,167,59.8,266.4,1933,38.2
28.6304,77.2177,23.0,26,984.7,4.6,316,95.2,491.7,583,45.0
28.6304,77.2177,22.0,26,984.2,4.6,315,92.9,475.0,541,39.9
28.6304,77.2177,21.6,27,983.7,2.8,316,91.0,453.6,530,36.1
28.6304,77.2177,21.2,27,983.4,1.8,318,89.4,421.0,544,34.6
28.6304,77.2177,21.2,35,983.5,0.9,319,88.2,386.5,590,34.3
28.6304,77.2177,20.2,28,984.1,1.5,319,84.8,341.8,708,32.7
28.6304,77.2177,18.7,37,984.9,4.3,316,88.5,332.5,1010,36.4
28.6304,77.2177,20.7,33,986.0,5.5,313,89.4,254.3,1385,41.0
28.6304,77.2177,24.5,26,987.0,4.4,308,75.2,193.7,1543,41.0
28.6304,77.2177,28.5,19,987.8,3.8,303,56.3,143.9,1280,32.0
28.6304,77.2177,31.6,14,988.0,4.1,296,35.3,110.1,800,18.4
28.6304,77.2177,33.7,11,987.8,5.3,288,29.6,123.4,428,8.0
28.6304,77.2177,34.8,10,987.1,7.0,282,27.8,141.1,301,4.2
28.6304,77.2177,35.5,10,986.2,8.3,275,27.1,158.8,281,3.6
28.6304,77.2177,35.8,9,985.2,9.6,266,27.4,175.1,286,4.1
28.6304,77.2177,35.6,10,984.5,10.5,252,30.0,199.3,273,4.9
28.6304,77.2177,34.9,11,984.3,11.0,234,32.1,224.9,284,6.8
28.6304,77.2177,34.0,12,984.4,10.0,212,25.7,156.0,359,11.6
28.6304,77.2177,32.5,12,984.9,7.0,195,36.3,228.2,507,17.9
28.6304,77.2177,30.4,15,985.4,4.8,187,49.0,285.0,720,26.6
28.6304,77.2177,29.8,18,985.6,1.4,180,55.9,306.4,1009,33.4
28.6304,77.2177,28.8,19,985.9,1.5,174,58.1,288.7,1481,36.7
28.5882,77.0494,31.6,16,985.4,7.9,475,45.4,287.8,461,24.8
28.5882,77.0494,29.5,20,986.0,5.0,429,63.6,408.9,609,37.5
28.5882,77.0494,28.6,23,986.3,1.8,392,109.2,912.7,808,46.8
28.5882,77.0494,26.4,24,986.9,1.8,392,112.2,841.9,1467,49.3
28.5882,77.0494,24.9,28,987.0,1.8,401,91.0,558.8,1727,48.2
28.5273,77.2618,32.4,11,983.4,7.9,475,45.4,287.8,625,24.8
28.5273,77.2618,30.7,13,984.1,7.4,429,63.6,408.9,992,37.5
28.5273,77.2618,28.9,17,984.4,4.5,392,109.2,912.7,1327,46.8
28.5273,77.2618,27.0,32,984.8,0.8,392,112.2,841.9,1898,49.3
28.7041,77.1025,21.1,30,984.2,4.7,316,95.2,491.7,572,45.0
28.7041,77.1025,20.1,31,983.6,4.6,315,92.9,475.0,522,39.9
28.7041,77.1025,19.4,31,983.0,4.8,316,91.0,453.6,499,36.1
28.7041,77.1025,19.3,31,982.7,2.7,318,89.4,421.0,501,34.6
28.7041,77.1025,18.8,32,982.8,2.8,319,88.2,386.5,531,34.3
28.7041,77.1025,17.8,35,983.4,1.3,319,84.8,341.8,621,32.7
28.7041,77.1025,16.8,43,984.3,4.2,316,88.5,332.5,862,36.4
28.7041,77.1025,18.5,39,985.4,5.7,313,89.4,254.3,1165,41.0
28.7041,77.1025,23.0,31,986.5,4.0,308,75.2,193.7,1289,41.0
28.7041,77.1025,27.6,22,987.3,3.9,303,56.3,143.9,1066,32.0
28.7041,77.1025,31.1,16,987.6,4.3,296,35.3,110.1,665,18.4
28.7041,77.1025,33.2,13,987.4,5.4,288,29.6,123.4,357,8.0
28.7041,77.1025,34.4,12,986.7,6.9,282,27.8,141.1,258,4.2
28.7041,77.1025,35.1,11,985.9,8.4,275,27.1,158.8,253,3.6
28.7041,77.1025,35.2,11,984.9,10.1,266,27.4,175.1,264,4.1
28.7041,77.1025,34.8,12,984.3,11.1,252,30.0,199.3,239,4.9
28.7041,77.1025,34.4,12,984.0,9.6,234,32.1,224.9,230,6.8
28.7041,77.1025,33.7,12,984.0,10.1,212,25.7,156.0,317,11.6
28.7041,77.1025,31.3,15,984.4,6.5,195,36.3,228.2,561,17.9
28.7041,77.1025,28.9,20,984.8,3.4,187,49.0,285.0,900,26.6
28.7041,77.1025,28.1,20,985.0,2.9,180,55.9,306.4,1231,33.4
28.7041,77.1025,27.8,31,985.4,0.8,174,58.1,288.7,1559,36.7
28.7041,77.1025,25.4,24,985.8,3.7,167,59.8,266.4,1879,38.2
28.5562,77.1,31.6,16,982.9,7.9,475,45.4,287.8,464,24.8
28.5562,77.1,29.5,20,983.4,5.0,429,63.6,408.9,638,37.5
28.5562,77.1,28.6,23,983.7,1.8,392,109.2,912.7,891,46.8
28.5562,77.1,26.4,24,984.3,1.8,392,112.2,841.9,1819,49.3
28.6469,77.316,24.8,25,987.0,1.5,151,50.3,155.5,1974,32.1
28.6469,77.316,23.6,27,986.5,1.7,149,48.0,135.0,1803,29.9
28.6469,77.316,22.5,30,986.3,3.6,145,47.8,124.3,1734,30.8
28.6469,77.316,22.1,31,986.0,5.9,140,49.4,117.3,1705,33.2
28.6469,77.316,21.2,34,986.2,5.2,136,40.9,139.7,1753,16.4
28.6469,77.316,30.5,19,989.9,3.7,121,49.7,105.0,1847,33.3
28.6469,77.316,33.7,13,990.0,4.9,120,46.1,132.7,1017,26.1
28.6469,77.316,35.5,10,989.7,4.0,121,44.2,183.0,399,19.3
28.6469,77.316,36.5,8,988.8,4.0,123,44.2,230.0,222,13.9
28.6469,77.316,37.2,7,988.1,3.5,124,38.6,226.3,256,8.9
28.6469,77.316,37.8,6,986.7,3.2,126,34.5,214.2,312,6.5
28.6469,77.316,38.0,6,985.6,5.0,133,34.8,217.9,315,6.4
28.6469,77.316,36.9,6,985.1,7.7,156,34.8,210.9,341,8.9
28.6469,77.316,35.4,8,985.4,10.6,171,37.1,218.9,422,14.9
28.6469,77.316,34.0,9,985.9,11.9,178,48.5,270.1,624,19.2
28.6469,77.316,32.2,10,986.7,8.4,176,57.2,303.6,882,24.9
28.6469,77.316,30.6,12,987.5,8.3,165,61.0,327.8,1034,28.4
28.6469,77.316,28.4,17,988.5,3.6,150,62.6,336.2,984,27.2
28.6469,77.316,27.2,21,988.4,2.2,132,65.0,339.0,828,23.8
28.6469,77.316,26.4,22,988.0,3.3,132,68.2,353.0,695,21.0
28.6304,77.2177,25.0,26,985.5,1.1,151,50.3,155.5,1866,32.1
28.6304,77.2177,23.8,27,985.0,1.0,149,48.0,135.0,1600,29.9
28.6304,77.2177,23.1,28,985.0,2.1,145,47.8,124.3,1556,30.8
28.6304,77.2177,22.5,30,984.4,4.0,140,49.4,117.3,1602,33.2
28.6304,77.2177,21.4,34,984.8,4.1,136,40.9,139.7,1662,16.4
28.6304,77.2177,20.5,40,986.0,4.5,132,42.5,104.3,1779,23.0
28.6304,77.2177,23.1,32,987.0,5.3,127,53.6,96.9,1912,31.7
28.6304,77.2177,26.7,26,987.9,3.1,123,52.9,94.1,1857,36.4
28.6304,77.2177,31.0,18,988.5,4.2,121,49.7,105.0,1434,33.3
28.6304,77.2177,33.8,13,988.7,4.6,120,46.1,132.7,823,26.1
28.6304,77.2177,35.5,10,988.4,3.8,121,44.2,183.0,370,19.3
28.6304,77.2177,36.7,8,987.5,3.4,123,44.2,230.0,235,13.9
28.6304,77.2177,37.2,7,986.7,3.6,124,38.6,226.3,257,8.9
28.6304,77.2177,37.8,6,985.4,4.6,126,34.5,214.2,296,6.5
28.6304,77.2177,37.8,6,984.3,8.5,133,34.8,217.9,300,6.4
28.6304,77.2177,36.5,7,983.9,11.0,156,34.8,210.9,320,8.9
28.6304,77.2177,35.4,8,984.0,11.5,171,37.1,218.9,373,14.9
28.6304,77.2177,34.0,9,984.5,10.2,178,48.5,270.1,490,19.2
28.6304,77.2177,31.5,11,985.4,5.0,176,57.2,303.6,639,24.9
28.6304,77.2177,30.3,14,986.2,5.9,165,61.0,327.8,744,28.4
28.6304,77.2177,28.8,17,987.1,4.8,150,62.6,336.2,763,27.2
28.6304,77.2177,27.5,19,987.0,4.4,132,65.0,339.0,737,23.8
28.6304,77.2177,26.8,20,986.6,3.4,132,68.2,353.0,711,21.0
28.5882,77.0494,24.2,30,986.6,2.1,400,79.6,415.4,1822,47.0
28.5882,77.0494,23.5,31,986.2,1.2,393,76.4,355.8,1823,45.1
28.5882,77.0494,22.1,36,985.5,1.8,386,77.8,337.1,1792,43.6
28.5882,77.0494,21.6,34,985.4,5.8,377,78.7,312.9,1738,42.7
28.5882,77.0494,22.0,33,985.1,3.4,368,75.0,260.8,1653,42.3
28.5882,77.0494,21.5,34,985.4,4.7,357,68.0,380.9,1572,21.0
28.5882,77.0494,19.9,43,986.7,2.1,360,69.8,343.7,1540,26.8
28.5882,77.0494,21.6,36,987.6,7.0,360,81.3,313.9,1512,34.3
28.5882,77.0494,26.3,27,988.5,4.2,362,68.9,217.9,1392,37.3
28.5882,77.0494,30.9,19,989.0,4.6,350,77.5,404.2,1085,31.4
28.5882,77.0494,33.7,13,989.2,4.8,353,99.4,741.3,687,21.0
28.5882,77.0494,35.3,10,988.9,3.4,377,112.2,998.4,386,12.4
28.5882,77.0494,37.0,7,985.3,9.4,484,82.7,810.3,255,5.9
28.5882,77.0494,36.2,8,984.6,11.8,492,59.4,538.3,274,10.4
28.5882,77.0494,35.2,8,984.5,11.0,489,46.7,341.8,311,20.4
28.5882,77.0494,33.5,10,985.0,11.2,492,64.0,382.8,361,41.8
28.5882,77.0494,30.9,13,986.0,4.8,496,82.7,417.2,428,70.7
28.5882,77.0494,29.3,16,986.8,4.7,497,96.6,448.9,526,87.5
28.5882,77.0494,28.4,17,987.6,5.7,477,112.2,597.9,690,80.9
28.5882,77.0494,27.5,18,987.6,5.6,460,140.2,994.7,884,62.3
28.5882,77.0494,27.0,20,987.2,2.0,466,126.7,884.8,1011,46.2
28.5273,77.2618,25.0,22,984.7,4.8,400,79.6,415.4,1857,47.0
28.5273,77.2618,24.1,25,984.3,1.8,393,76.4,355.8,1546,45.1
28.5273,77.2618,23.5,27,983.7,1.2,386,77.8,337.1,1314,43.6
28.5273,77.2618,23.0,27,983.4,6.6,377,78.7,312.9,1259,42.7
28.5273,77.2618,22.2,29,983.2,6.7,368,75.0,260.8,1284,42.3
28.5273,77.2618,20.6,35,983.6,2.2,357,68.0,380.9,1323,21.0
28.5273,77.2618,19.3,41,984.6,2.7,360,69.8,343.7,1408,26.8
28.5273,77.2618,21.6,34,985.6,6.6,360,81.3,313.9,1508,34.3
28.5273,77.2618,25.8,27,986.6,4.0,362,68.9,217.9,1468,37.3
28.5273,77.2618,30.3,20,987.2,4.0,350,77.5,404.2,1153,31.4
28.5273,77.2618,33.3,14,987.4,5.9,353,99.4,741.3,697,21.0
28.5273,77.2618,35.1,11,987.1,4.7,377,112.2,998.4,357,12.4
28.5273,77.2618,37.0,7,983.3,5.5,484,82.7,810.3,271,5.9
28.5273,77.2618,36.5,7,982.8,7.4,492,59.4,538.3,278,10.4
28.5273,77.2618,35.7,7,982.7,6.9,489,46.7,341.8,323,20.4
28.5273,77.2618,34.0,8,983.1,4.2,492,64.0,382.8,435,41.8
28.5273,77.2618,32.7,9,984.0,10.7,496,82.7,417.2,585,70.7
28.5273,77.2618,30.9,11,984.8,6.7,497,96.6,448.9,704,87.5
28.5273,77.2618,28.4,14,985.8,4.4,477,112.2,597.9,768,80.9
28.5273,77.2618,27.3,17,985.7,4.8,460,140.2,994.7,802,62.3
28.5273,77.2618,26.4,21,985.2,3.2,466,126.7,884.8,807,46.2
28.7041,77.1025,22.2,33,984.8,2.0,151,50.3,155.5,1914,32.1
28.7041,77.1025,20.9,36,984.3,3.4,149,48.0,135.0,1777,29.9
28.7041,77.1025,20.6,38,984.3,1.5,145,47.8,124.3,1664,30.8
28.7041,77.1025,20.8,37,983.9,7.4,140,49.4,117.3,1556,33.2
28.7041,77.1025,20.0,39,984.3,6.2,136,40.9,139.7,1524,16.4
28.7041,77.1025,19.5,43,985.5,5.8,132,42.5,104.3,1688,23.0
28.7041,77.1025,21.7,37,986.5,4.9,127,53.6,96.9,1928,31.7
28.7041,77.1025,25.8,28,987.4,3.7,123,52.9,94.1,1953,36.4
28.7041,77.1025,30.2,20,988.1,2.9,121,49.7,105.0,1545,33.3
28.7041,77.1025,33.4,14,988.3,2.7,120,46.1,132.7,921,26.1
28.7041,77.1025,35.3,10,988.0,3.4,121,44.2,183.0,446,19.3
28.7041,77.1025,36.6,8,987.1,4.3,123,44.2,230.0,283,13.9
28.7041,77.1025,37.0,7,986.2,5.8,124,38.6,226.3,269,8.9
28.7041,77.1025,37.3,6,985.1,9.5,126,34.5,214.2,274,6.5
28.7041,77.1025,36.8,7,984.3,14.4,133,34.8,217.9,247,6.4
28.7041,77.1025,35.7,8,983.9,15.9,156,34.8,210.9,239,8.9
28.7041,77.1025,34.5,9,983.9,16.3,171,37.1,218.9,274,14.9
28.7041,77.1025,32.3,12,983.9,14.2,178,48.5,270.1,373,19.2
28.7041,77.1025,30.1,15,984.7,11.0,176,57.2,303.6,515,24.9
28.7041,77.1025,28.8,17,985.6,6.6,165,61.0,327.8,654,28.4
28.7041,77.1025,27.4,19,986.5,5.2,150,62.6,336.2,800,27.2
28.7041,77.1025,27.0,19,986.4,5.9,132,65.0,339.0,944,23.8
28.7041,77.1025,26.1,19,986.0,5.5,132,68.2,353.0,1013,21.0
28.5562,77.1,23.5,31,983.6,1.2,393,76.4,355.8,1912,45.1
